ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação
250;GR01;SP;São Carlos;Radiodifusão Comunitária;50011931841;665647514;-22,016666;-47,895
251;GR01;SP;São Carlos;Radiodifusão Sonora em Onda Média;2030454834;9156151;-21,995;-47,931946
252;GR01;SP;São Carlos;Radiodifusão Sonora em Freqüência Modulada;50403853230;1000026822;-22,01;-47,869167
253;GR01;SP;São Carlos;Radiodifusão Sonora em Freqüência Modulada;2008003965;7803346;-22,01064;-47,868557
254;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267367;-21,996908;-47,90319
255;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267510;-22,02512;-47,91058
256;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267189;-22,027847;-47,899986
257;GR01;SP;São Carlos;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2031951831;3575276;-22,0175;-47,890835
258;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266972;-22,026752;-47,890358
259;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266794;-22,019056;-47,914257
260;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267642;-22,023752;-47,894497
261;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267111;-22,022326;-47,888107
262;GR01;SP;São Carlos;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022644751;2331101;-22,022327;-47,894848
263;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267278;-22,010979;-47,8979
264;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267090;-22,005287;-47,89426
265;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267570;-22,017788;-47,89228
266;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267022;-22,025297;-47,889587
267;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266824;-22,024113;-47,88943
268;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267430;-22,02257;-47,90036
269;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267200;-22,008724;-47,883736
270;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267235;-22,008495;-47,884254
271;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266905;-22,01601;-47,880486
272;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267502;-22,020523;-47,885654
273;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267286;-22,021473;-47,89243
274;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267634;-22,02165;-47,89118
275;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266832;-22,02467;-47,909103
276;GR01;SP;São Carlos;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2022625455;4919246;-22,005833;-47,891666
277;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267448;-22,005983;-47,890976
278;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267731;-22,008295;-47,90662
279;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267774;-22,030079;-47,887947
280;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267308;-22,011234;-47,902367
281;GR01;SP;São Carlos;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50419258523;1010324842;-22,009056;-47,901585
282;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267227;-22,009548;-47,898956
283;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267049;-22,025368;-47,889618
284;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267545;-22,011961;-47,90111
285;GR01;SP;São Carlos;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2031964224;3572587;-22;-47,883335
286;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266921;-22,028427;-47,901966
287;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267162;-22,012516;-47,90128
288;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267421;-22,012278;-47,899014
289;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267375;-22,02721;-47,885822
290;GR01;SP;São Carlos;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031941445;3576329;-22,011667;-47,895832
291;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267316;-22,023808;-47,88849
292;GR01;SP;São Carlos;Limitado Privado;50402406192;1004371281;-22,019484;-47,887325
293;GR01;SP;São Carlos;Limitado Privado;2020378353;689638370;-22,026667;-47,891945
294;GR01;SP;São Carlos;Limitado Privado;50401975606;698740335;-22,015556;-47,88607
295;GR01;SP;São Carlos;Limitado Privado;50402942981;688342426;-22,01361;-47,899277
296;GR01;SP;São Carlos;Limitado Privado;2020380099;1014128134;-22,013027;-47,88225
297;GR01;SP;São Carlos;Limitado Privado;50401975606;690312180;-22,01389;-47,874443
298;GR01;SP;São José do Rio Preto;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409163880;698862732;-20,805195;-49,27303
299;GR01;SP;São José do Rio Preto;Radiodifusão Sonora em Onda Média;2008009734;7803915;-20,851458;-49,329052
300;GR01;SP;São José do Rio Preto;Radiodifusão Sonora em Onda Média;2008002560;7803249;-20,856112;-49,352222
301;GR01;SP;São José do Rio Preto;Radiodifusão Comunitária;50012741841;682911496;-20,844166;-49,3825
302;GR01;SP;São José do Rio Preto;Radiodifusão Comunitária;50404240941;696506653;-20,794722;-49,383335
303;GR01;SP;São José do Rio Preto;Radiodifusão Sonora em Onda Média;2008008843;7803826;-20,834055;-49,326973
304;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50437957195;1011875362;-20,827055;-49,386566
305;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50416962173;1007348418;-20,783306;-49,371807
306;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022645642;1483595;-20,805555;-49,38389
307;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50412395410;1001339611;-20,811945;-49,392223
308;GR01;SP;São José do Rio Preto;Limitado Privado - Prestação a terceiros;50416265103;1006524611;-20,819231;-49,391357
309;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50419539611;1011663764;-20,827444;-49,39086
310;GR01;SP;São José do Rio Preto;Limitado Privado;50406079030;692900136;-20,808332;-49,372223
311;GR01;SP;São José do Rio Preto;Limitado Privado;2020248816;697346650;-20,770597;-49,38586
312;GR01;SP;São José do Rio Preto;Limitado Privado;50403450381;1012589037;-20,778473;-49,40165
313;GR01;SP;São José do Rio Preto;Limitado Privado;2020378353;430916647;-20,823889;-49,390556
314;GR01;SP;São José do Rio Preto;Limitado Privado;50417425295;1015116962;-20,829027;-49,386723
315;GR01;SP;São José do Rio Preto;Limitado Privado;50410819565;699532973;-20,773556;-49,36364
316;GR01;SP;São Sebastião;Radiodifusão Sonora em Freqüência Modulada;2022888200;9148990;-23,75;-45,42889
317;GR01;SP;São Sebastião;Radiodifusão Sonora em Freqüência Modulada;50406475229;695991833;-23,749722;-45,42889
318;GR01;SP;São Sebastião;Radiodifusão Sonora em Freqüência Modulada;2022888111;9148981;-23,747778;-45,426945
319;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410094579;699291291;-23,747778;-45,426388
320;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409573787;1000350263;-23,749805;-45,429306
321;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410613606;699844088;-23,749722;-45,42889
322;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410317977;699029139;-23,748333;-45,427223
323;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410088250;1002773358;-23,749722;-45,429165
324;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409676080;1000516889;-23,749746;-45,4293
325;GR01;SP;São Sebastião;Radiodifusão Comunitária;50401315428;686176227;-23,783611;-45,623055
326;GR01;SP;São Sebastião;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031959573;3569721;-23,800833;-45,40333
327;GR01;SP;São Sebastião;Móvel Marítimo (Estações de Navio);50012939790;1009938930;-23,797167;-45,401474
328;GR01;SP;São Sebastião;Móvel Marítimo (Estações de Navio);50012939790;1009938921;-23,796583;-45,401943
329;GR01;SP;São Sebastião;Móvel Marítimo (Estações de Navio);50012939790;1009939634;-23,796528;-45,40167
330;GR01;SP;São Sebastião;Móvel Marítimo (Estações de Navio);50012939790;1009938956;-23,796278;-45,401695
331;GR01;SP;São Sebastião;Móvel Marítimo (Estações de Navio);50012939790;1009946720;-23,795334;-45,40097
332;GR01;SP;São Sebastião;Móvel Marítimo (Estações de Navio);50416222803;1006036048;-23,795353;-45,40036
333;GR01;SP;São Sebastião;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031946080;1011817362;-23,7999;-45,4001
334;GR01;SP;São Sebastião;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031946080;3573656;-23,800209;-45,400024
335;GR01;SP;São Sebastião;Limitado Privado - Prestação a terceiros;50417666810;1011259661;-23,804071;-45,402477
336;GR01;SP;São Sebastião;Limitado Privado - Prestação a terceiros;50417666810;1011259653;-23,8049;-45,40369
337;GR01;SP;São Sebastião;Limitado Privado - Prestação a terceiros;50417666810;1011259629;-23,805878;-45,403355
338;GR01;SP;São Sebastião;Limitado Privado - Prestação a terceiros;50417666810;1010573931;-23,76111;-45,412224
339;GR01;SP;São Sebastião;Limitado Privado;50413030881;1002105746;-23,804853;-45,401573
340;GR01;SP;São Sebastião;Limitado Privado;50417179405;1014718020;-23,7256;-45,4222
341;GR01;SP;São Sebastião;Limitado Privado;2020378353;1000804710;-23,799473;-45,40747
342;GR01;SP;São Vicente;Radiodifusão Comunitária;50404240860;689918356;-23,965834;-46,379166
343;GR01;SP;São Vicente;SERVIÇO MOVEL PESSOAL;50010613854;641045727;-23,9574;-46,3883
344;GR01;SP;São Vicente;SERVIÇO MOVEL PESSOAL;50010613854;641045921;-23,9574;-46,3883
345;GR01;SP;São Vicente;SERVIÇO MOVEL PESSOAL;50409146447;2460963;-23,9574;-46,3883
346;GR01;SP;São Vicente;SERVIÇO MOVEL PESSOAL;50409105090;399681060;-23,9574;-46,3883
347;GR01;SP;São Vicente;ESPECIAL DE REPETICAO DE TELEVISAO;11020488441;2589419;-23,956944;-46,37583
348;GR01;SP;São Vicente;SERVIÇO LIMITADO MOVEL PRIVATIVO;50411482521;1000466750;-23,960842;-46,410416
349;GR01;SP;São Vicente;Limitado Privado;50000941824;1006675571;-23,962057;-46,4734
350;GR01;SP;São Vicente;Limitado Privado;50411717502;1000533147;-23,957222;-46,37528
351;GR01;SP;São Vicente;Limitado Privado;50410038660;699318327;-23,963364;-46,39181
352;GR01;SP;São Vicente;Limitado Privado;50405236026;1014528833;-23,96333;-46,39167
353;GR01;SP;Sorocaba;Radiodifusão Comunitária;50408380691;699816270;-23,497778;-47,36722
354;GR01;SP;Sorocaba;Radiodifusão Comunitária;50011467479;631438319;-23,477222;-47,43833
355;GR01;SP;Sorocaba;Radiodifusão Sonora em Freqüência Modulada;2008008410;7803788;-23,533278;-47,4663
356;GR01;SP;Sorocaba;Radiodifusão Sonora em Freqüência Modulada;2008027120;7805624;-23,463055;-47,409443
357;GR01;SP;Sorocaba;Radiodifusão Comunitária;50403889774;690859910;-23,45111;-47,47889
358;GR01;SP;Sorocaba;Radiodifusão Sonora em Onda Média;2008011127;7804059;-23,534721;-47,47972
359;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267901;-23,517008;-47,4841
360;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267898;-23,516973;-47,48418
361;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267871;-23,507095;-47,462456
362;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267804;-23,503033;-47,45272
363;GR01;SP;Sorocaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50412841649;1002425279;-23,478556;-47,415585
364;GR01;SP;Sorocaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031960237;3569586;-23,499166;-47,456944
365;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50004466071;695905309;-23,50082;-47,43735
366;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267928;-23,488878;-47,475624
367;GR01;SP;Sorocaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50413536033;1002916787;-23,49639;-47,45778
368;GR01;SP;Sorocaba;ESPC. P/FINS CIENTIF.EXPERIMENTAIS;50442737408;1014107943;-23,470778;-47,435028
369;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50419069984;1010152693;-23,504723;-47,466667
370;GR01;SP;Sorocaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022614330;4004833;-23,505638;-47,47175
371;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267782;-23,511898;-47,4579
372;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267847;-23,517422;-47,470005
373;GR01;SP;Sorocaba;Limitado Privado - Prestação a terceiros;50446137898;1015267839;-23,429693;-47,461975
374;GR01;SP;Sorocaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022640098;1299999;-23,499722;-47,449444
375;GR01;SP;Sorocaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50001545256;396824617;-23,497223;-47,46361
376;GR01;SP;Sorocaba;Limitado Privado;50417179405;1015168431;-23,443;-47,3777
377;GR01;SP;Sorocaba;Limitado Privado;2030344222;696458055;-23,500687;-47,506786
378;GR01;SP;Sorocaba;Limitado Privado;2020378353;690156634;-23,504168;-47,478058
379;GR01;SP;Sorocaba;Limitado Privado;2020378353;698895550;-23,503944;-47,4785
380;GR01;SP;Sorocaba;Limitado Privado;2020378353;698328825;-23,503895;-47,47835
381;GR01;SP;Sorocaba;Limitado Privado;2030344222;1003711879;-23,435032;-47,505882
382;GR01;SP;Sorocaba;Limitado Privado;2030383473;684891077;-23,435278;-47,505554
383;GR01;SP;Sorocaba;Limitado Privado;50403450381;1012775973;-23,490845;-47,442802
384;GR01;SP;Sorocaba;Limitado Privado;2020248816;699232260;-23,495459;-47,459682
385;GR01;SP;Sorocaba;Limitado Privado;50000941824;1004673660;-23,43511;-47,35986
386;GR01;SP;Sorocaba;Limitado Privado;2030344222;1003711852;-23,495853;-47,459167
387;GR01;SP;Taubaté;Radiodifusão Sonora em Onda Média;2008019020;7804849;-23,030277;-45,681946
388;GR01;SP;Taubaté;Radiodifusão Sonora em Onda Média;2008015114;7804458;-23,002222;-45,651943
389;GR01;SP;Taubaté;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409320579;698771214;-23,0355;-45,54453
390;GR01;SP;Taubaté;Radiodifusão Sonora em Onda Média;2008008509;7803796;-22,994444;-45,57111
391;GR01;SP;Taubaté;Radiodifusão Sonora em Freqüência Modulada;2008024962;7805403;-23,036945;-45,544724
392;GR01;SP;Taubaté;Radiodifusão Sonora em Freqüência Modulada;2008034844;7806361;-23,036945;-45,544724
393;GR01;SP;Taubaté;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409162051;699247276;-23,036472;-45,54403
394;GR01;SP;Taubaté;Radiodifusão Comunitária;50011468793;631438475;-23,026388;-45,55528
395;GR01;SP;Taubaté;Geradora de Radiodifusão de Sons e Imagens - Digital;50405944292;692457011;-23,035;-45,546665
396;GR01;SP;Taubaté;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410077640;698973143;-23,036388;-45,544445
397;GR01;SP;Taubaté;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409001988;1000311446;-23,036388;-45,544167
398;GR01;SP;Taubaté;Radiodifusão Sonora em Freqüência Modulada;2031636057;9222375;-23,035555;-45,543335
399;GR01;SP;Taubaté;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413886107;1003143773;-23,036089;-45,545868
400;GR01;SP;Taubaté;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409741671;1000479860;-23,035278;-45,545834
401;GR01;SP;Taubaté;Radiodifusão Sonora em Freqüência Modulada;50001820494;323667112;-23,05655;-45,564365
402;GR01;SP;Taubaté;SERVIÇO MOVEL PESSOAL;50409146447;641028075;-23,023333;-45,55389
403;GR01;SP;Taubaté;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50413130592;1002506805;-23,035294;-45,56506
404;GR01;SP;Taubaté;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031939386;1002461186;-23,027222;-45,558334
405;GR01;SP;Taubaté;AUXILIAR RADIODIF.- COM. DE ORDENS INTERNAS;2031958500;3571017;-23,035;-45,546665
406;GR01;SP;Taubaté;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50413786226;1002823606;-23,03;-45,559723
407;GR01;SP;Taubaté;Limitado Privado;50403450381;1007653571;-23,016968;-45,54056
408;GR01;SP;Taubaté;Limitado Privado;50417179405;692437959;-23,036667;-45,533333
409;GR01;SP;Taubaté;Limitado Privado;50417179405;399690743;-23,0025;-45,56139
410;GR01;SP;Taubaté;Limitado Privado;50417484895;1008186772;-23,02615;-45,56513
411;GR01;SP;Taubaté;Limitado Privado;50417484895;1008186004;-23,026205;-45,564747
412;GR01;SP;Ubatuba;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409610224;699221870;-23,455889;-45,042557
413;GR01;SP;Ubatuba;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410077992;699011671;-23,456112;-45,042446
414;GR01;SP;Ubatuba;Radiodifusão Sonora em Freqüência Modulada;2030456373;9156305;-23,459167;-45,05111
415;GR01;SP;Ubatuba;Radiodifusão Comunitária;50011469331;631438530;-23,438334;-45,075554
416;GR01;SP;Ubatuba;Radiodifusão Comunitária;50405685335;692346295;-23,434723;-45,083057
417;GR01;SP;Ubatuba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;6030119508;3633470;-23,4325;-45,074165
418;GR01;SP;Ubatuba;Limitado Privado;50011500271;637065360;-23,376944;-44,838055
419;GR01;SP;Ubatuba;Limitado Privado;50403450381;1012537835;-23,437778;-45,087498
420;GR01;SP;Ubatuba;Limitado Privado;50011500271;637065182;-23,43389;-45,07111
421;GR02;RJ;Angra dos Reis;Radiodifusão Sonora em Freqüência Modulada;1008004596;5534089;-23,02;-44,3
422;GR02;RJ;Angra dos Reis;Radiodifusão Sonora em Freqüência Modulada;1022887122;6746969;-23,021418;-44,29639
423;GR02;RJ;Angra dos Reis;Radiodifusão Sonora em Freqüência Modulada;50001967916;323665985;-23,020817;-44,29582
424;GR02;RJ;Angra dos Reis;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50412027704;1001594514;-23,021257;-44,296207
425;GR02;RJ;Angra dos Reis;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409614564;698982142;-23,021055;-44,29608
426;GR02;RJ;Angra dos Reis;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409705101;1002260610;-23,02111;-44,296112
427;GR02;RJ;Angra dos Reis;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410338036;1001374719;-23,021278;-44,29638
428;GR02;RJ;Angra dos Reis;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409744697;699443725;-23,02111;-44,296112
429;GR02;RJ;Angra dos Reis;Radiodifusão Sonora em Onda Média;1008003514;5533988;-22,984167;-44,2875
430;GR02;RJ;Angra dos Reis;Radiodifusão Comunitária;50405714610;692232656;-23,01;-44,536945
431;GR02;RJ;Angra dos Reis;SERVIÇO MOVEL PESSOAL;50409428698;665641419;-23,0011;-44,3196
432;GR02;RJ;Angra dos Reis;SERVIÇO MOVEL PESSOAL;50409428698;683001744;-23,0011;-44,3196
433;GR02;RJ;Angra dos Reis;SERVIÇO MOVEL PESSOAL;50409146285;5210763;-23,0011;-44,3196
434;GR02;RJ;Angra dos Reis;SERVIÇO MOVEL PESSOAL;50409307637;442401566;-23,0011;-44,3196
435;GR02;RJ;Angra dos Reis;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;1030088616;689492235;-23,138056;-44,31139
436;GR02;RJ;Angra dos Reis;Limitado Privado;50004221044;690988346;-22,96139;-44,43528
437;GR02;RJ;Angra dos Reis;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;1030088616;631390162;-22,951664;-44,565
438;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699923891;-22,935137;-44,403923
439;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699915937;-23,011621;-44,296078
440;GR02;RJ;Angra dos Reis;Limitado Privado;50004221044;690986572;-23,018333;-44,53528
441;GR02;RJ;Angra dos Reis;Limitado Privado;50442982399;1014465750;-22,926327;-44,372135
442;GR02;RJ;Angra dos Reis;Móvel Marítimo (Estações de Navio);50418969337;1010067190;-23,032778;-44,173054
443;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699916054;-22,96234;-44,442818
444;GR02;RJ;Angra dos Reis;Radioenlaces Associados ao SMP;50011385235;683382110;-22,9921;-44,241
445;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699915961;-22,99056;-44,249474
446;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699931355;-23,007975;-44,290768
447;GR02;RJ;Angra dos Reis;Radioenlaces Associados ao SMP;50011385235;683381890;-22,959167;-44,440277
448;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699923875;-22,957945;-44,285873
449;GR02;RJ;Angra dos Reis;Limitado Privado;50411331400;699915945;-23,004992;-44,279087
450;GR02;RJ;Bom Jardim;Radiodifusão Comunitária;50404708358;691355657;-22,172222;-42,475555
451;GR02;RJ;Bom Jardim;Radiodifusão Comunitária;50402857526;688696732;-22,169445;-42,406944
